room_type,number_of_reviews,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,host_identity_verified,security_deposit,cleaning_fee,guests_included,extra_people,review_scores_rating,bathrooms,bedrooms,beds,bed_type,accommodates
0,37,1,60,39,12.553227186919312,1,12.0,22,0,100.0,30.0,2,13.0,97.0,1.0,2.0,2.0,0,4
0,4,1,0,33,3.8736727891908624,0,10.0,10,0,213.93,26.73,1,0.0,100.0,1.0,0.0,1.0,0,2
0,0,1,339,35,11.913685909398689,0,15.0,10,0,100.0,30.0,1,20.0,94.41,1.0,0.0,2.0,0,2
0,1,2,311,130,3.9787561089878447,2,107.19565158010673,22,0,1000.0,200.0,1,0.0,100.0,2.0,2.0,3.0,0,4
0,1,1,84,25,6.507958527940967,0,63.80752100721552,14,0,1000.0,40.0,1,15.0,100.0,1.0,1.0,2.0,0,2
0,1,8,329,55,1.951521086925949,2,77.8036605164846,14,0,150.0,120.0,1,0.0,80.0,1.0,2.0,2.0,0,4
0,4,1,0,65,4.175587274374076,1,15.0,13,0,150.0,0.0,1,15.0,75.0,1.0,0.0,1.0,0,4
1,19,1,251,21,4.16498135914272,2,52.50348212068767,12,0,0.0,10.0,1,10.0,96.0,1.0,1.0,1.0,0,2
0,15,1,170,80,17.16002996756515,0,25.0,21,0,0.0,35.0,1,0.0,99.0,1.0,1.0,4.0,0,4
1,8,2,0,40,3.7995347683570686,0,64.28506239355107,14,0,0.0,25.0,1,10.0,98.0,1.0,2.0,1.0,0,3
0,2,1,156,40,5.233277521264044,2,49.49321946927273,16,0,950.0,26.73,1,0.0,100.0,1.0,0.0,1.0,0,2
1,13,1,8,30,2.520276322916016,2,10.0,7,0,4000.0,15.0,1,15.0,89.0,1.0,1.0,1.0,0,2
0,2,1,0,30,2.7868607787437125,0,46.21737256506737,9,0,213.93,26.73,1,0.0,100.0,1.0,0.0,1.0,0,2
1,41,1,54,50,1.535862743524986,2,45.361548051953726,11,0,0.0,0.0,1,0.0,91.0,1.0,1.0,1.0,0,2
1,7,1,0,20,4.078231677773539,0,53.60283705615456,7,0,213.93,20.0,1,8.0,91.0,1.0,1.0,1.0,0,2
0,2,1,276,32,4.628432155220285,1,38.0,9,0,0.0,0.0,1,10.0,100.0,1.0,1.0,1.0,0,2
0,10,1,42,45,4.358928221867863,1,48.554313624328536,17,0,200.0,45.0,1,0.0,90.0,1.0,0.0,1.0,0,2
0,2,1,0,42,4.773231420116008,0,61.0,13,0,213.93,26.73,1,0.0,100.0,1.0,1.0,2.0,0,3
1,1,1,69,24,6.093136722102358,0,12.0,11,0,0.0,10.0,1,5.0,100.0,1.0,1.0,1.0,0,1
0,2,1,0,65,2.9650455410717216,1,10.0,9,0,213.93,26.73,1,0.0,100.0,1.5,1.0,1.0,0,2
1,1,1,0,40,3.030483422650093,0,15.0,10,0,0.0,30.0,1,0.0,94.41,1.0,1.0,1.0,0,2
0,35,6,320,57,5.970252029256127,1,55.0,25,0,0.0,25.0,2,18.0,92.0,1.0,0.0,4.0,0,6
1,5,1,124,30,4.6700536087524,2,63.15099777056284,17,0,1000.0,35.0,1,15.0,88.0,1.0,1.0,1.0,0,2
0,6,1,0,90,3.8015519096861623,0,90.0,17,0,213.93,26.73,1,0.0,100.0,1.0,2.0,1.0,0,4
1,5,1,0,25,2.9728725565569722,0,54.48196772129453,9,0,0.0,0.0,1,5.0,96.0,1.0,1.0,2.0,0,3
1,1,1,0,90,4.599127474129891,0,47.98764099856446,12,0,0.0,20.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,0,2,0,80,6.519201315052407,0,20.0,8,0,213.93,26.73,1,0.0,94.41,1.0,0.0,1.0,0,1
1,3,1,0,40,3.9483186914419868,0,10.0,12,0,213.93,26.73,1,0.0,80.0,1.0,0.0,1.0,0,2
0,9,1,233,119,3.9807919326645353,1,63.85464981504821,10,0,1500.0,90.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,0,4,4,18,5.220585100009473,0,37.307629529243485,9,0,100.0,10.0,1,0.0,94.41,1.0,0.0,1.0,0,1
1,10,1,0,32,3.8748975361971474,0,15.0,10,0,213.93,8.0,1,18.0,98.0,1.0,1.0,1.0,0,2
1,1,1,0,20,3.6277865400222007,1,10.0,11,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,2
0,28,1,167,78,2.2095280409044866,1,10.0,31,0,500.0,49.0,2,20.0,99.0,1.0,1.0,2.0,0,4
0,12,4,362,300,3.748952218940182,1,180.0,11,0,1000.0,100.0,2,50.0,100.0,1.5,3.0,3.0,0,6
1,0,1,0,40,4.3175767590947345,0,23.0,8,0,0.0,0.0,1,10.0,94.41,1.0,1.0,2.0,0,2
1,7,1,137,35,2.9069697882062258,0,40.468618653632575,13,0,0.0,10.0,1,0.0,93.0,1.0,1.0,1.0,0,1
0,2,8,279,50,2.4138956509728007,0,20.0,13,0,0.0,35.0,1,15.0,90.0,1.0,2.0,3.0,0,6
1,1,19,341,39,5.036799125275995,0,43.61743138471968,7,0,213.93,26.73,1,0.0,80.0,1.0,1.0,1.0,0,1
0,16,1,129,60,12.394573857340822,1,15.0,13,0,100.0,25.0,1,0.0,96.0,1.0,1.0,1.0,0,2
1,2,1,0,59,4.783601866847518,1,75.0,26,0,0.0,45.0,1,5.0,100.0,1.0,1.0,1.0,0,2
0,38,1,312,45,4.395728101013175,1,15.0,12,0,0.0,15.0,1,20.0,95.0,1.0,1.0,1.0,0,2
0,1,1,2,40,6.108654422269802,0,60.0,8,0,1000.0,10.0,1,30.0,94.41,1.0,2.0,2.0,0,4
0,11,17,353,72,3.9479535583267245,2,111.25625191204196,16,0,500.0,60.0,4,15.0,85.0,1.0,2.0,6.0,0,9
0,1,1,0,24,4.713964654739752,0,38.18667554934105,9,0,150.0,15.0,1,0.0,100.0,1.0,0.0,1.0,0,1
1,1,1,0,25,3.1151001209948626,0,48.27599184966802,8,0,0.0,0.0,1,5.0,100.0,1.0,1.0,1.0,0,2
0,6,1,0,99,3.0104544550399357,2,74.68583580958436,16,0,500.0,40.0,2,10.0,100.0,1.0,2.0,2.0,0,4
1,9,1,157,40,4.4041287152734965,0,52.50348212068767,10,0,0.0,10.0,1,10.0,100.0,1.0,1.0,1.0,0,2
1,4,1,0,15,5.677837022987224,0,40.01139669344085,9,0,213.93,26.73,1,0.0,100.0,1.0,0.0,1.0,0,1
0,4,1,0,45,5.101154058484824,0,53.16000535734036,15,0,0.0,15.0,1,10.0,100.0,1.0,1.0,1.0,0,2
0,5,1,102,109,2.5155997107413923,1,45.361548051953726,28,0,0.0,0.0,1,0.0,100.0,1.0,1.0,1.0,0,2
0,5,1,0,75,4.681831625771983,2,10.0,22,0,0.0,5.0,1,0.0,100.0,1.0,1.0,1.0,0,4
1,53,2,78,25,3.96028768736402,1,56.48488106562887,23,0,0.0,5.0,1,5.0,100.0,1.5,1.0,1.0,0,2
0,5,1,0,110,3.1596346822634374,2,98.44643175818842,10,0,600.0,40.0,4,50.0,100.0,1.0,2.0,4.0,0,4
1,8,1,85,60,3.1765847981635087,0,55.786098303951086,23,0,0.0,35.0,1,10.0,100.0,1.0,1.0,1.0,0,2
1,9,2,21,25,5.227857294108398,2,78.4990409244611,13,0,350.0,35.0,1,25.0,93.0,1.0,1.0,1.0,0,4
1,2,1,0,75,7.214361730543315,0,15.0,27,0,300.0,40.0,1,0.0,100.0,1.0,1.0,1.0,0,2
0,0,1,87,50,4.552207810509688,2,42.73375110818517,7,0,213.93,20.0,1,0.0,94.41,1.0,1.0,1.0,0,1
0,14,1,0,65,4.524166459344058,1,63.91353524718758,24,0,1000.0,15.0,1,27.0,98.0,1.0,0.0,1.0,0,2
0,19,2,115,75,4.511283557959547,2,55.0,20,0,0.0,25.0,2,35.0,87.0,1.0,1.0,2.0,0,3
0,1,1,296,70,8.720116543104686,0,100.0,10,0,213.93,26.73,1,0.0,100.0,1.0,1.0,2.0,0,2
1,0,1,263,80,5.732376341443064,0,10.0,10,0,0.0,20.0,1,0.0,94.41,1.5,1.0,1.0,0,2
1,12,1,83,30,3.483987065860007,2,55.41792591840196,11,0,0.0,10.0,1,15.0,90.0,1.0,1.0,1.0,0,2
1,5,1,0,49,3.5360780570775887,1,10.0,12,0,0.0,4.0,1,0.0,100.0,1.0,1.0,1.0,0,2
0,5,1,285,300,4.362501481916533,2,114.00442591812339,18,0,500.0,90.0,1,0.0,100.0,1.5,2.0,4.0,0,9
0,34,1,35,120,2.2956055870236476,2,94.66728689515031,29,0,500.0,59.0,4,40.0,99.0,1.0,2.0,2.0,0,4
1,1,2,0,45,5.592059468098802,1,15.0,10,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,2
0,2,1,0,70,3.211829488735314,0,59.645416189421624,12,0,0.0,20.0,2,20.0,100.0,1.0,1.0,1.0,0,2
1,3,1,0,24,1.2472579368062489,1,12.0,17,0,0.0,15.0,1,10.0,93.0,1.0,1.0,1.0,0,2
0,10,1,31,70,2.997859507483071,0,10.0,13,0,150.0,40.0,1,0.0,98.0,1.0,1.0,1.0,0,2
0,3,1,0,36,7.401638881443366,1,10.0,9,0,0.0,0.0,2,15.0,100.0,1.0,1.0,4.0,0,4
1,49,1,71,39,2.743313579123254,1,51.994227838254645,13,0,0.0,15.0,1,8.0,95.0,1.0,1.0,1.0,0,2
0,3,1,0,42,4.652803206753486,0,46.21737256506737,14,0,213.93,26.73,1,0.0,73.0,1.0,0.0,2.0,0,2
1,8,1,0,17,5.782975746453913,1,20.0,8,0,0.0,0.0,1,15.0,100.0,1.0,1.0,1.0,0,2
1,0,1,179,332,1.9725421981820086,0,56.029383127972714,7,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,3
0,1,19,332,35,15.41682547692641,2,68.83485798679192,15,0,200.0,50.0,1,0.0,100.0,1.0,2.0,4.0,0,4
0,1,1,0,30,15.387156973233262,0,57.01932324281089,9,0,0.0,0.0,1,20.0,94.41,1.0,1.0,1.0,0,2
1,5,1,0,35,4.732482063334642,2,52.94852768757742,18,0,100.0,10.0,2,10.0,100.0,1.0,1.0,1.0,0,2
1,4,4,247,18,5.2717924423095,0,37.307629529243485,8,0,100.0,10.0,1,0.0,100.0,1.0,0.0,1.0,0,1
0,2,1,0,100,3.6528306648451405,2,10.0,21,0,0.0,33.0,1,0.0,100.0,1.0,1.0,1.0,0,3
0,12,1,171,30,11.443567900749247,0,20.0,21,0,100.0,35.0,3,25.0,89.0,1.0,1.0,2.0,0,4
1,31,1,96,22,7.186144481269756,1,40.0,18,0,1000.0,0.0,1,20.0,100.0,1.0,1.0,1.0,0,1
0,6,2,0,170,3.68914121270216,0,10.0,11,0,213.93,26.73,1,0.0,97.0,1.0,3.0,3.0,0,6
1,7,1,0,29,6.234277679482992,0,20.0,16,0,100.0,4.0,1,24.0,100.0,1.0,1.0,1.0,0,1
0,11,1,35,50,7.042728266200342,0,49.8234072563462,7,0,213.93,26.73,1,0.0,88.0,1.0,1.0,1.0,0,2
1,5,1,0,50,3.9754303867371528,0,53.970989416325935,11,0,0.0,0.0,1,8.0,96.0,1.5,0.0,1.0,0,2
0,21,1,73,130,9.22643800945407,0,20.0,20,0,0.0,70.0,4,0.0,96.0,1.0,2.0,4.0,0,4
0,1,1,0,59,3.5554881618114904,0,65.84139369087806,11,0,213.93,26.73,1,0.0,94.41,1.0,2.0,2.0,0,4
1,3,1,310,30,3.536567315878162,0,53.70260327414968,9,0,0.0,0.0,1,12.0,100.0,1.5,1.0,1.0,0,1
1,4,2,251,32,5.237778876374115,1,50.0,8,0,200.0,0.0,1,10.0,90.0,1.0,1.0,1.0,0,4
0,10,1,0,75,3.0079947736016424,2,69.76675464500016,15,0,500.0,30.0,2,10.0,98.0,1.0,1.0,2.0,0,4
0,11,1,4,91,5.801287973762871,2,61.0,25,0,800.0,40.0,1,10.0,98.0,1.5,1.0,2.0,0,3
0,4,1,19,65,7.236660375416798,0,66.45424552951829,18,0,0.0,0.0,1,30.0,100.0,1.0,2.0,1.0,0,2
0,0,1,0,95,4.194453523781831,0,75.0,10,0,100.0,40.0,2,15.0,94.41,1.0,1.0,2.0,0,3
1,1,4,4,20,5.3454447982144,2,140.0,8,0,90.0,15.0,1,15.0,100.0,1.0,1.0,3.0,0,4
1,0,1,0,110,1.0304385511116014,0,49.8234072563462,24,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,6,1,0,57,3.5908577988812027,1,76.05366523686648,17,0,300.0,35.0,1,15.0,97.0,1.0,2.0,3.0,0,4
1,6,1,0,25,4.274958640320284,0,40.0,10,0,0.0,0.0,1,5.0,93.0,1.0,1.0,1.0,0,2
0,0,1,91,70,2.708663253417874,1,30.0,12,0,213.93,26.73,1,0.0,94.41,1.0,1.0,2.0,0,2
1,6,1,0,30,3.540694345050359,1,51.197647540873305,12,0,213.93,15.0,2,5.0,93.0,1.0,1.0,1.0,0,2
1,14,1,117,52,6.147588718755953,1,10.0,20,0,213.93,26.73,1,0.0,100.0,1.0,0.0,1.0,0,2
1,1,1,0,50,3.0060298922535975,0,58.002410247751,15,0,500.0,60.0,2,15.0,94.41,1.0,1.0,1.0,0,1
1,20,2,42,45,3.321367728953606,2,26.0,11,0,200.0,35.0,2,50.0,99.0,1.0,1.0,1.0,0,2
1,19,1,24,40,1.1231248063922932,2,72.0,17,0,0.0,10.0,1,10.0,98.0,1.0,1.0,1.0,0,2
1,30,1,59,29,6.4530930994431,1,40.107658161574435,25,0,213.93,0.0,1,0.0,99.0,1.0,1.0,1.0,0,1
0,7,2,179,55,5.515063787970258,1,15.0,16,0,150.0,45.0,1,15.0,94.0,1.0,2.0,2.0,0,2
0,4,2,0,100,4.961305279438329,1,10.0,13,0,200.0,0.0,1,0.0,90.0,1.0,2.0,2.0,0,4
1,0,1,10,35,5.762898824837619,0,47.98764099856446,15,0,0.0,20.0,1,0.0,94.41,1.0,1.0,1.0,0,2
1,2,2,0,25,3.701354164832051,0,15.0,8,0,213.93,26.73,1,0.0,90.0,1.0,1.0,1.0,0,2
1,12,1,65,32,5.970550410669312,0,20.0,12,0,0.0,10.0,1,10.0,100.0,1.0,1.0,1.0,0,2
0,7,1,0,70,1.4405526738260093,2,58.99610484625993,11,0,213.93,30.0,2,15.0,100.0,1.0,1.0,1.0,0,2
1,1,1,0,18,4.405537572898617,1,49.58903832297338,2,0,0.0,10.0,1,5.0,100.0,1.0,1.0,1.0,0,2
1,3,1,0,25,4.8691534759696395,0,24.0,9,0,0.0,5.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,1,1,0,35,1.3985086287397788,0,53.42944194762503,10,0,213.93,26.73,1,0.0,100.0,1.0,2.0,1.0,0,2
0,3,1,0,85,2.2952158415687984,0,56.029383127972714,6,0,213.93,26.73,1,0.0,100.0,1.0,1.0,2.0,0,3
0,3,1,164,193,5.0763008400459535,2,71.5246497780282,20,0,0.0,30.0,1,0.0,93.0,1.0,2.0,2.0,0,5
1,4,2,18,29,3.8829247151184685,2,52.50348212068767,9,0,0.0,10.0,2,10.0,90.0,1.0,1.0,1.0,0,2
0,0,1,0,65,1.941018032781457,0,55.57462063418815,12,0,100.0,30.0,2,10.0,94.41,1.0,1.0,1.0,0,2
1,2,3,0,27,2.962844681757039,2,44.98445977575579,5,0,0.0,0.0,1,10.0,100.0,1.0,1.0,1.0,0,1
0,0,1,311,34,6.976604512923997,2,68.27787158164969,27,0,0.0,80.0,1,0.0,94.41,1.0,1.0,2.0,0,4
1,6,1,0,30,3.799272928439644,1,10.0,11,0,100.0,15.0,1,0.0,72.0,1.0,1.0,1.0,0,2
1,0,1,41,25,7.764366469506157,0,58.722163343336035,12,0,213.93,26.73,1,0.0,94.41,2.0,1.0,1.0,0,1
1,1,3,0,33,5.649493894448333,0,43.61743138471968,13,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,1
1,0,1,0,17,2.577778124556437,0,43.61743138471968,10,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,1
0,1,2,310,80,3.2458850059656843,0,65.0,14,0,200.0,35.0,1,0.0,100.0,1.0,1.0,1.0,0,2
0,13,1,2,70,3.6631338928588155,0,77.92853507850609,15,0,213.93,30.0,2,20.0,94.0,1.0,2.0,2.0,2,4
1,2,1,0,20,3.826654810590834,1,45.361548051953726,10,0,0.0,0.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,26,2,142,38,3.1620607393973517,2,60.09046175631137,10,0,100.0,20.0,2,20.0,88.0,1.0,1.0,2.0,0,2
0,3,1,0,55,4.279918992246787,0,62.06894735691822,9,0,100.0,10.0,2,15.0,100.0,1.0,1.0,2.0,0,3
1,11,1,0,55,7.0671114536963255,0,20.0,21,0,213.93,26.73,1,20.0,96.0,1.0,1.0,1.0,0,2
0,2,2,0,42,1.731233044805185,0,76.29590331737624,7,0,150.0,25.0,1,25.0,90.0,1.0,1.0,1.0,0,4
0,3,1,0,40,5.540751624921034,1,15.0,11,0,213.93,40.0,1,0.0,60.0,1.0,1.0,2.0,0,1
0,13,1,15,75,3.3570491618306972,1,60.0,16,0,213.93,30.0,2,10.0,100.0,1.0,0.0,1.0,0,2
1,0,1,0,30,3.9817522239696497,0,30.0,8,0,150.0,20.0,1,5.0,94.41,1.0,2.0,2.0,0,4
0,23,1,33,40,4.754610757960174,1,49.9572107085225,20,0,0.0,35.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,11,1,43,25,8.651030924958885,1,49.7532964202374,15,0,213.93,4.0,1,5.0,100.0,1.0,1.0,2.0,0,2
1,35,2,85,30,5.56367060528668,1,64.80095488240384,20,0,0.0,12.0,1,20.0,97.0,1.0,1.0,1.0,0,3
1,12,1,290,35,9.763599786221132,2,10.0,10,0,150.0,20.0,1,30.0,97.0,1.0,0.0,1.0,0,2
1,32,1,24,90,3.9034892227115168,1,10.0,20,0,0.0,20.0,2,10.0,88.0,1.0,1.0,1.0,0,5
0,8,2,2,98,1.4140071677913324,0,50.190778605649314,11,0,200.0,30.0,2,0.0,100.0,1.0,1.0,1.0,0,2
1,5,1,0,20,1.5452573107295675,0,58.722163343336035,9,0,213.93,26.73,1,0.0,100.0,2.0,1.0,1.0,0,1
1,8,1,0,35,2.2042307225239175,1,49.58903832297338,10,0,0.0,10.0,1,5.0,98.0,1.0,1.0,1.0,0,2
1,5,2,0,30,2.282559167341745,2,49.8234072563462,11,0,213.93,26.73,1,0.0,90.0,1.0,1.0,1.0,0,2
0,15,1,87,60,3.654928700458231,2,48.64416423521714,12,0,0.0,25.0,1,0.0,99.0,1.0,1.0,1.0,0,2
0,1,17,280,99,3.8265605994743312,0,81.43997595192181,16,0,213.93,210.0,1,0.0,100.0,1.5,1.0,1.0,0,2
0,3,1,0,35,4.519719847396732,1,45.95031090508168,13,0,500.0,15.0,1,0.0,100.0,1.0,0.0,1.0,0,2
1,22,1,128,25,3.3139285153939575,1,59.645416189421624,15,0,0.0,20.0,1,20.0,98.0,1.0,1.0,1.0,0,2
0,2,4,23,151,2.844209156899492,2,151.51236740407901,8,0,200.0,65.0,7,15.0,60.0,2.0,4.0,9.0,0,12
1,8,1,0,59,3.2600099914780336,1,47.626680506506325,11,0,213.93,10.0,1,0.0,100.0,1.0,1.0,1.0,0,2
1,11,1,6,25,4.689696388217718,1,30.0,19,0,500.0,10.0,1,8.0,98.0,1.0,1.0,2.0,0,3
1,17,1,12,35,4.711643402464866,1,51.19043564738231,22,0,0.0,0.0,1,10.0,98.0,1.0,1.0,1.0,0,2
1,1,1,0,21,2.0875604618165724,2,56.23276322295624,7,0,150.0,20.0,1,13.0,100.0,1.0,1.0,1.0,0,2
1,24,1,32,30,3.698646748239742,1,45.88676664127587,22,0,0.0,4.0,1,0.0,99.0,1.0,1.0,1.0,0,2
1,1,1,0,50,2.6367744208406996,2,100.0,11,0,0.0,10.0,1,0.0,94.41,1.0,1.0,1.0,0,2
1,22,1,61,25,5.6418385649705245,2,100.0,29,0,999.0,20.0,1,20.0,97.0,1.0,1.0,2.0,0,2
1,21,1,215,80,6.420837866927795,2,89.6219687376387,18,0,200.0,25.0,2,20.0,92.0,1.0,2.0,4.0,0,6
1,7,1,4,29,0.996588688607214,0,10.0,9,0,100.0,0.0,1,0.0,90.0,1.0,1.0,1.0,0,2
1,0,1,0,35,4.324257379863888,0,300.0,18,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,2
1,5,2,31,45,2.4232599143770543,2,65.19486882439546,11,0,0.0,15.0,2,20.0,76.0,1.0,1.0,3.0,0,3
1,3,2,148,150,3.4334948331855193,2,84.52033041418775,23,0,2000.0,50.0,1,30.0,100.0,1.0,1.0,1.0,0,3
1,7,1,0,25,2.0910036517895447,0,49.58903832297338,8,0,0.0,10.0,1,5.0,89.0,1.0,1.0,1.0,0,2
1,6,4,0,35,3.7593842040720937,2,68.18208574031502,17,0,0.0,26.0,1,12.0,93.0,1.0,1.0,2.0,0,4
0,0,1,311,55,3.7060473456481664,0,46.21737256506737,10,0,213.93,26.73,1,0.0,94.41,1.0,0.0,1.0,0,2
0,4,1,6,40,8.329288855947196,1,112.0,20,0,0.0,0.0,1,0.0,100.0,1.0,2.0,1.0,0,3
1,6,4,0,27,3.74570287489972,2,56.72221997830921,15,0,213.93,26.0,1,12.0,97.0,1.0,1.0,1.0,0,2
1,15,1,332,30,8.46137201864349,1,100.0,22,0,0.0,12.0,1,13.0,94.0,1.0,1.0,1.0,0,2
1,15,1,51,75,5.207422847179783,0,60.0,24,0,0.0,10.0,1,15.0,94.0,1.0,0.0,1.0,0,2
0,7,1,356,35,10.070356462564225,0,20.0,12,0,800.0,15.0,1,15.0,89.0,1.0,1.0,1.0,0,2
1,4,1,94,49,4.044335265012802,0,49.8234072563462,7,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,2
1,3,1,12,50,5.486802662181204,0,49.8234072563462,18,0,213.93,26.73,1,0.0,93.0,1.0,1.0,1.0,0,2
0,2,1,0,50,5.4983402828485834,0,65.84139369087806,10,0,213.93,26.73,1,0.0,100.0,1.0,2.0,3.0,0,4
1,8,1,220,55,3.823383392766585,0,49.8234072563462,2,0,213.93,26.73,1,0.0,97.0,1.0,1.0,1.0,0,2
0,4,1,34,40,4.000449678831285,0,60.0,6,0,213.93,26.73,1,15.0,100.0,1.0,2.0,2.0,0,4
1,0,1,0,20,6.576991233087064,0,63.71782497714668,14,0,500.0,9.0,2,15.0,94.41,1.0,1.0,1.0,0,3
0,1,2,0,95,4.70764553620955,0,83.22640851644604,10,0,0.0,0.0,3,10.0,100.0,1.0,3.0,3.0,0,6
0,7,1,68,85,2.6900641330473296,2,80.0,15,0,0.0,20.0,1,15.0,97.0,1.0,1.0,1.0,0,2
1,0,1,0,17,7.030615490858688,0,56.029383127972714,10,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,3
1,38,2,153,33,3.4857260242041765,1,46.67459452525909,22,0,0.0,10.0,1,0.0,99.0,1.0,1.0,1.0,0,2
0,0,1,0,50,7.79840584689982,0,49.8234072563462,25,0,213.93,26.73,1,0.0,94.41,1.0,1.0,2.0,0,2
0,4,1,0,40,4.376386452016754,2,10.0,8,0,213.93,26.73,1,0.0,100.0,1.0,1.0,1.0,0,2
1,1,2,35,20,6.974568120223619,0,15.0,10,0,213.93,26.73,1,0.0,100.0,1.5,1.0,1.0,0,1
1,4,1,0,17,1.1198275917201557,0,10.0,12,0,213.93,26.73,1,0.0,100.0,2.0,1.0,1.0,0,2
1,7,1,9,56,3.0656101440942094,2,10.0,25,0,0.0,20.0,1,15.0,94.0,1.0,1.0,2.0,0,4
0,2,2,0,175,5.117660997392309,0,81.07992910167073,11,0,0.0,35.0,1,0.0,100.0,2.0,2.0,2.0,0,4
1,1,1,0,20,2.651940735940617,0,51.84695888403499,10,0,0.0,5.0,1,10.0,100.0,1.0,1.0,1.0,0,2
0,7,1,68,59,4.204595224686151,1,60.0,22,0,0.0,10.0,1,0.0,100.0,1.0,1.0,1.0,0,2
0,3,1,0,69,2.550324778831292,1,10.0,22,0,200.0,70.0,1,0.0,100.0,1.5,1.0,1.0,0,2
1,0,1,0,14,3.156417594473217,0,43.61743138471968,6,0,213.93,26.73,1,0.0,94.41,1.0,1.0,1.0,0,1
0,28,3,0,55,4.069718113881658,1,48.554313624328536,22,0,200.0,45.0,1,0.0,91.0,1.0,0.0,1.0,0,2
1,1,1,0,90,3.5551905846972294,2,65.84139369087806,20,0,213.93,26.73,1,0.0,100.0,1.0,2.0,2.0,0,4
1,11,1,249,14,10.236153739690529,2,43.61743138471968,26,0,213.93,26.73,1,0.0,92.0,1.0,1.0,1.0,0,1
0,0,1,0,75,1.020068612486042,0,65.84139369087806,10,0,213.93,26.73,1,0.0,94.41,1.0,2.0,1.0,0,4
1,9,1,136,23,4.371731009493274,0,68.93144646519744,18,0,100.0,15.0,2,15.0,96.0,1.0,1.0,1.0,0,4
0,1,1,0,50,7.6024717770674135,0,35.0,9,0,213.93,26.73,1,0.0,80.0,1.0,0.0,1.0,0,2
0,7,1,26,80,4.189290488525491,2,56.0179795924777,7,0,1000.0,0.0,1,0.0,93.0,1.0,1.0,2.0,0,3
1,18,1,50,80,5.202912314722125,2,10.0,29,0,0.0,20.0,2,10.0,99.0,1.5,2.0,2.0,0,4
1,5,1,8,30,4.380283730165355,0,49.8234072563462,9,0,213.93,26.73,1,0.0,90.0,1.0,1.0,1.0,0,2
1,0,1,0,80,2.628159183055461,0,52.423348436693885,13,0,213.93,26.73,1,0.0,94.41,1.0,0.0,3.0,0,3
0,2,1,129,38,6.486344662860999,0,52.838961779623915,12,0,500.0,40.0,1,0.0,80.0,1.0,1.0,1.0,0,2
1,5,1,18,48,4.891859579981327,0,24.0,14,0,0.0,0.0,1,10.0,100.0,1.0,1.0,1.0,0,2
0,2,2,0,95,3.9197104260870455,1,50.0,10,0,0.0,5.0,2,5.0,90.0,1.0,1.0,1.0,0,4
1,3,1,0,30,3.9201910668579756,1,52.87884637435004,10,0,0.0,5.0,1,5.0,100.0,1.5,0.0,1.0,0,2
1,4,1,0,36,4.764371740656664,1,46.67459452525909,17,0,0.0,10.0,1,0.0,100.0,1.0,1.0,1.0,0,2
0,27,2,86,50,4.017812268118034,2,200.0,22,0,300.0,25.0,1,0.0,99.0,1.0,0.0,1.0,0,2
0,0,2,0,110,2.8122714201593237,2,15.0,12,0,213.93,26.73,1,0.0,94.41,1.0,1.0,2.0,0,4
1,3,1,0,25,2.404771770447464,0,61.77932648387544,12,0,0.0,10.0,1,0.0,100.0,2.0,1.0,1.0,0,2
0,0,1,0,40,5.469725801886599,0,46.21737256506737,5,0,213.93,26.73,1,0.0,94.41,1.0,0.0,1.0,0,2
0,13,1,310,48,5.0308296069174805,1,50.57774137747053,13,0,700.0,16.0,1,0.0,91.0,1.0,1.0,1.0,0,2
0,17,1,293,220,5.032009098895119,2,207.0,16,0,400.0,70.0,2,30.0,100.0,2.0,3.0,3.0,0,6
0,7,1,0,80,2.375844541343799,2,56.416469774340726,11,0,0.0,20.0,2,10.0,94.0,1.0,0.0,1.0,0,3
1,0,2,23,100,4.860744012520476,0,55.786098303951086,12,0,0.0,35.0,1,10.0,94.41,1.0,1.0,1.0,0,2
0,17,1,238,59,4.658065639701084,2,82.08105307251,25,0,500.0,35.0,1,30.0,94.0,1.0,1.0,1.0,0,4
0,49,1,81,40,6.686486172661673,1,200.0,19,0,0.0,8.0,2,10.0,96.0,1.0,2.0,3.0,0,5
0,0,1,0,59,1.9815049372532043,1,53.47339478891273,21,0,200.0,55.0,1,0.0,94.41,1.0,1.0,1.0,0,2
0,2,5,118,172,4.840921953244745,2,89.90470353918522,21,0,0.0,59.0,4,25.0,100.0,1.0,2.0,2.0,0,5
