room_type,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,security_deposit,cleaning_fee,guests_included,extra_people,bathrooms,bedrooms,beds,bed_type,accommodates
15,4,238,58,6.713990884752402,18,48.0,15,100.0,35.0,1,10.0,1.0,1.0,1.0,7,4
15,4,283,72,5.357665679646855,18,87.21354051812631,14,100.0,50.0,2,11.0,1.0,2.0,3.0,7,6
15,4,211,95,2.688759949033239,18,73.0,22,100.0,50.0,2,10.0,1.5,2.0,5.0,7,6
16,1,322,40,15.529722041577433,20,55.652294851774805,21,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
15,1,35,55,1.4892822346249963,18,14.0,20,400.0,39.0,2,30.0,1.0,2.0,2.0,7,4
15,1,308,79,4.161683176701488,18,56.90975733485772,13,400.0,30.0,1,10.0,1.0,1.0,1.0,7,2
15,1,290,56,3.390176557184164,20,84.43028289613432,12,1600.0,60.0,2,20.0,1.0,1.0,1.0,7,4
16,1,251,32,3.692641776795187,18,25.0,15,0.0,10.0,1,20.0,1.0,1.0,1.0,7,1
16,3,279,32,4.654896210159891,19,85.12610759771417,20,213.93,15.0,1,16.0,2.0,1.0,2.0,7,4
16,3,146,32,4.682807038624741,20,91.33208346934063,25,213.93,15.0,1,16.0,2.0,1.0,3.0,7,5
16,3,304,28,4.594772915406071,20,5.0,25,213.93,15.0,1,16.0,2.0,1.0,2.0,7,2
16,2,35,49,2.0845033418046635,20,62.38031093115104,19,100.0,33.0,1,21.0,1.0,1.0,1.0,7,2
15,1,190,70,6.7974874150629745,20,56.442621540603504,20,0.0,40.0,2,10.0,1.0,1.0,3.0,7,2
15,3,97,80,1.9672559047012164,18,50.0,16,200.0,40.0,1,0.0,1.0,1.0,2.0,7,4
15,3,305,75,0.8311223394261559,18,100.0,16,100.0,40.0,3,5.0,1.0,2.0,3.0,7,3
15,1,44,55,4.274120421012399,20,35.0,16,300.0,64.0,2,13.0,1.0,0.0,2.0,7,4
15,1,254,65,1.4860865999680322,20,50.0,27,150.0,26.73,2,7.0,1.0,2.0,5.0,7,5
15,1,244,96,2.751850122655934,20,300.0,14,213.93,30.0,3,10.0,1.0,2.0,6.0,7,6
15,2,275,51,12.347975026750007,18,20.0,17,213.93,30.0,2,13.0,2.0,2.0,3.0,7,6
16,1,355,33,1.3059172196201676,18,43.91549293416011,17,213.93,29.0,1,0.0,1.0,1.0,1.0,7,1
15,3,219,59,6.0530937177434225,18,56.266211527752496,15,100.0,30.0,2,5.0,1.0,2.0,2.0,7,2
15,1,91,99,4.074173012013614,18,84.96245903246523,15,200.0,49.0,2,25.0,2.0,0.0,3.0,7,3
16,1,13,49,3.085406203968958,20,63.59615438471315,12,150.0,23.0,1,12.0,1.5,1.0,1.0,7,2
15,1,124,148,1.892520812935948,19,100.0,20,500.0,60.0,1,25.0,1.5,1.0,2.0,7,2
15,1,295,55,9.138293528398531,19,52.0,17,213.93,30.0,2,15.0,1.0,1.0,2.0,7,4
15,1,48,69,4.650045743993977,20,68.0,23,0.0,36.0,1,0.0,1.0,1.0,1.0,7,2
15,1,354,69,4.367107036018677,19,160.0,8,300.0,20.0,1,0.0,1.0,1.0,1.0,7,2
15,1,341,60,3.521295601568677,20,77.75885783885269,11,400.0,100.0,1,30.0,1.0,1.0,1.0,7,2
15,4,220,55,4.087743152183876,20,50.902084796278416,26,0.0,20.0,2,5.0,1.0,1.0,1.0,7,2
16,3,97,60,1.711312748200252,20,77.5758545206576,18,0.0,0.0,1,40.0,2.0,1.0,1.0,7,1
16,1,310,29,4.097961141285788,18,51.14882703012117,10,500.0,30.0,1,10.0,1.0,1.0,1.0,7,1
16,1,90,45,2.1073916537991852,18,64.15234142089574,16,0.0,35.0,1,35.0,1.0,1.0,1.0,7,1
15,2,91,60,3.3680150936089426,18,32.0,13,213.93,25.0,1,0.0,1.0,1.0,1.0,7,2
15,2,364,75,13.13613228060613,20,28.0,4,300.0,60.0,2,20.0,1.0,2.0,3.0,7,6
16,14,285,60,2.9088984741931463,20,57.77349979520626,14,0.0,0.0,1,0.0,1.0,1.0,4.0,7,4
16,14,12,19,2.9805114301132756,20,24.05084022171033,14,0.0,0.0,1,0.0,0.0,1.0,1.0,7,1
16,14,320,29,2.964620887445693,20,34.71867529772973,14,213.93,26.73,1,0.0,0.0,1.0,2.0,7,2
16,14,235,29,2.853808204245246,20,30.256816093336802,14,0.0,0.0,1,0.0,0.0,1.0,2.0,7,2
17,14,276,9,2.942203469112057,20,51.03501095353466,13,0.0,0.0,1,25.0,0.0,1.0,3.0,7,3
17,14,275,9,3.041363218437893,20,56.658098065618276,13,0.0,0.0,1,24.0,0.0,1.0,4.0,7,4
17,14,319,9,2.9781083381023166,20,66.73849477069979,13,0.0,0.0,1,20.0,0.0,1.0,6.0,7,6
17,14,318,9,2.9129483727714174,20,66.73849477069979,14,0.0,0.0,1,20.0,0.0,1.0,6.0,7,6
17,14,314,9,2.9132566002160805,20,79.15044651395272,14,0.0,0.0,1,20.0,0.0,1.0,8.0,7,8
15,1,66,55,3.8739501940894994,18,45.0,16,1000.0,60.0,1,12.0,1.0,1.0,2.0,8,2
15,1,243,85,8.06735264169668,19,70.0,7,200.0,37.0,1,0.0,1.0,1.0,3.0,7,4
15,1,0,48,3.869541443862854,19,36.0,11,150.0,15.0,1,12.0,1.0,1.0,1.0,7,2
15,1,322,55,2.120745362702148,18,74.0,15,500.0,40.0,2,30.0,1.0,1.0,2.0,7,5
15,1,0,129,3.9212617183475587,20,75.0,15,400.0,35.0,2,10.0,1.0,1.0,2.0,7,3
15,1,94,69,4.729108311136413,20,83.91795060991168,32,250.0,30.0,1,30.0,1.0,2.0,4.0,7,4
15,1,158,46,13.366077734531311,20,80.38842478470048,29,213.93,26.73,1,12.0,1.5,2.0,4.0,7,4
15,4,268,55,3.8888333833916753,20,51.854170777525994,27,213.93,20.0,2,5.0,1.0,1.0,1.0,7,2
15,1,311,53,10.809906258268104,20,30.0,16,213.93,26.73,2,10.0,1.0,1.0,1.0,7,4
15,1,0,65,0.8241634485401055,20,73.7279842922811,21,800.0,50.0,2,10.0,1.0,1.0,1.0,7,4
15,1,316,89,4.599441638745229,18,72.23666274674301,15,500.0,65.0,1,17.0,1.0,1.0,2.0,7,3
15,1,7,70,3.995949805708983,20,100.0,15,0.0,30.0,1,0.0,1.0,1.0,2.0,7,2
16,2,99,43,1.0845951157687128,18,80.0,18,300.0,10.0,1,15.0,1.0,1.0,1.0,7,2
15,1,296,125,7.311516903551604,18,137.29750127940335,26,2000.0,60.0,2,20.0,2.5,2.0,8.0,7,8
15,2,0,61,5.499647769465853,20,63.0,16,200.0,30.0,2,12.0,1.0,1.0,4.0,7,4
15,2,37,64,5.557486387213326,20,63.0,12,150.0,32.0,2,12.0,1.0,1.0,4.0,7,4
15,1,0,60,5.267895396013975,18,20.0,8,213.93,30.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,65,2.98629851537001,18,56.081661048545676,8,213.93,30.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,80,2.446820666714625,18,73.46046192403591,8,400.0,20.0,2,30.0,1.0,1.0,1.0,7,3
16,2,334,55,2.8044707803525197,18,100.0,21,175.0,50.0,1,25.0,1.0,1.0,1.0,7,2
15,1,338,70,3.6384133088247967,18,85.0,12,400.0,60.0,1,35.0,1.0,3.0,3.0,7,4
15,4,341,50,4.016127691449639,20,74.17302985917101,22,900.0,50.0,2,10.0,1.0,1.0,2.0,7,4
15,4,314,59,4.088234081180916,18,76.91106364403427,15,1000.0,40.0,2,10.0,1.0,2.0,2.0,7,4
15,2,0,65,3.103994306298051,18,98.30205528675239,6,300.0,50.0,1,20.0,1.5,3.0,3.0,7,5
16,1,365,76,3.041811140958851,20,70.57546973367633,12,200.0,69.0,1,20.0,1.0,2.0,2.0,7,2
15,1,190,45,1.6442623281354805,18,63.0,12,500.0,150.0,4,30.0,1.0,2.0,3.0,7,3
15,1,0,60,5.205733355291522,18,65.27706528914052,10,500.0,60.0,1,0.0,1.0,2.0,2.0,7,3
16,1,0,29,6.838472400295951,18,43.33291375380707,7,150.0,26.73,1,0.0,1.0,1.0,1.0,7,1
15,3,280,34,7.516598649087483,19,100.0,8,800.0,30.0,1,0.0,1.0,1.0,1.0,7,2
15,3,0,50,7.438254297261389,19,100.0,11,0.0,30.0,1,0.0,1.0,1.0,1.0,7,2
15,3,249,34,7.53403647044111,19,100.0,8,800.0,30.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,75,1.2565816610828957,20,69.05307352407178,8,200.0,40.0,2,15.0,1.0,0.0,2.0,7,4
16,1,61,65,2.7104742429144126,18,25.0,14,100.0,30.0,2,15.0,1.0,1.0,1.0,7,2
16,1,3,80,6.389851201707401,18,20.0,8,213.93,30.0,3,15.0,1.0,1.0,3.0,7,4
15,1,0,120,3.164051577175519,20,100.0,10,150.0,35.0,2,10.0,2.0,2.0,3.0,7,5
16,3,242,50,3.1626099843867865,18,50.15872905878812,20,69.0,12.0,1,5.0,1.0,1.0,1.0,7,2
16,1,119,54,1.7937146436660893,20,60.97459044686674,10,213.93,20.0,2,10.0,1.0,1.0,2.0,7,3
16,2,227,29,4.101677188596814,18,250.0,8,213.93,15.0,1,10.0,1.0,1.0,2.0,7,4
15,2,325,30,4.348740940771058,19,57.01932324281044,28,0.0,0.0,1,20.0,1.0,1.0,1.0,7,2
15,1,119,40,1.422608340806935,18,20.0,20,0.0,50.0,2,10.0,1.0,3.0,3.0,7,5
15,2,0,64,3.6666943696253584,18,35.0,7,213.93,35.0,1,10.0,1.0,1.0,1.0,7,2
15,4,108,55,4.028582180083592,20,73.7279842922811,23,800.0,50.0,2,10.0,1.0,1.0,2.0,7,4
15,2,0,66,3.8011424699862473,18,47.0,7,213.93,35.0,1,15.0,1.0,1.0,1.0,7,4
16,1,343,66,3.362971134400557,19,20.0,22,300.0,25.0,1,10.0,1.0,1.0,1.0,7,2
16,1,118,37,5.577489133261369,20,18.0,30,0.0,15.0,1,8.0,2.0,1.0,1.0,7,2
16,3,108,60,1.8124294451357164,20,77.5758545206576,20,0.0,0.0,1,40.0,2.0,1.0,1.0,7,1
15,1,0,70,6.197419360080869,20,15.0,12,200.0,20.0,1,0.0,1.0,1.0,1.0,7,2
15,1,177,38,7.267828740210979,18,58.99610484625996,14,213.93,30.0,2,15.0,1.0,1.0,2.0,7,2
15,1,0,69,3.6157405779011715,20,60.0,13,100.0,15.0,2,0.0,1.0,1.0,2.0,7,3
16,2,121,35,5.811980383254677,20,57.683058372954555,22,213.93,20.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,65,4.1606343853454995,20,45.0,8,100.0,26.73,1,0.0,1.0,1.0,1.0,7,2
15,9,67,38,7.539022743009262,20,75.49013787137523,10,600.0,90.0,2,10.0,1.0,2.0,4.0,7,3
15,1,176,54,3.5665130030098333,19,10.0,15,213.93,50.0,1,30.0,1.0,1.0,2.0,7,2
16,1,27,30,4.228156584612838,20,20.0,15,0.0,10.0,1,25.0,1.0,1.0,1.0,8,2
15,1,159,31,6.688816761229237,18,53.72905291340429,8,700.0,40.0,1,0.0,1.0,1.0,2.0,7,2
15,3,343,84,3.0828515093817397,18,89.21548999094657,21,100.0,35.0,2,24.0,1.0,1.0,2.0,7,6
16,2,30,45,3.4592243886681584,18,25.0,11,200.0,25.0,1,20.0,1.0,1.0,1.0,10,2
16,1,339,43,5.817027283164931,19,20.0,30,213.93,15.0,1,18.0,1.0,1.0,1.0,7,2
15,2,268,77,3.328168736584465,18,100.0,21,150.0,55.0,2,20.0,1.0,1.0,1.0,7,4
16,1,0,38,2.5506631954028154,20,21.0,13,0.0,15.0,1,10.0,1.0,1.0,1.0,7,2
15,3,155,39,6.004826609672033,20,30.0,17,100.0,20.0,1,0.0,1.0,1.0,2.0,7,2
15,3,227,44,6.0568686898819095,18,52.00365359982102,14,100.0,25.0,2,5.0,1.0,1.0,2.0,7,2
15,3,347,149,3.5506741374065505,18,75.0,24,180.0,49.0,2,20.0,1.0,2.0,3.0,7,7
15,10,275,87,4.7697513961784175,18,200.0,21,200.0,0.0,2,10.0,1.0,0.0,2.0,7,4
15,10,265,95,4.904079077027392,18,200.0,20,200.0,0.0,2,10.0,1.0,0.0,2.0,7,4
16,11,220,27,2.8271975544966086,18,69.65465697060259,8,100.0,0.0,1,15.0,2.0,1.0,1.0,7,2
16,11,352,27,2.8240047257903096,18,53.96703625244321,8,100.0,0.0,1,14.0,1.0,1.0,2.0,7,2
16,11,349,27,2.6124772492475885,18,75.86063284222905,10,100.0,0.0,1,15.0,2.0,1.0,3.0,7,3
16,11,341,27,2.752192742721807,18,60.75590088361253,8,100.0,0.0,1,15.0,1.0,1.0,3.0,7,3
15,11,248,36,2.6781218203251203,18,59.007234604983964,11,100.0,0.0,1,12.0,1.0,1.0,3.0,7,3
16,2,0,30,2.58811809573881,20,48.96758274323209,6,0.0,0.0,1,0.0,1.0,2.0,1.0,10,2
16,2,0,30,2.719237094914278,18,10.0,12,213.93,26.73,2,14.0,1.0,2.0,2.0,7,2
16,1,73,55,7.423394582977186,20,65.19316482723775,12,213.93,55.0,2,20.0,1.0,1.0,1.0,7,2
16,1,275,28,8.925132608904745,20,100.0,30,0.0,20.0,1,25.0,1.0,1.0,2.0,7,2
15,1,0,72,1.9477562301661326,20,73.26542500216311,15,213.93,30.0,2,12.0,1.0,2.0,4.0,7,4
16,1,0,35,4.143998577169127,19,26.0,7,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
16,1,20,40,3.737783186438136,18,10.0,17,213.93,15.0,1,20.0,1.0,1.0,1.0,7,2
15,1,7,70,4.097675177460961,20,74.42611614619452,26,300.0,25.0,1,10.0,1.0,1.0,3.0,7,5
16,1,258,48,5.544583600728432,20,90.0,23,250.0,15.0,1,7.0,1.0,1.0,1.0,7,2
15,3,0,54,3.748672105850539,18,49.316366841988575,3,100.0,26.73,2,0.0,1.0,1.0,1.0,7,2
15,1,36,38,3.894784371739045,20,56.925436704976754,12,500.0,26.73,1,10.0,1.0,1.0,1.0,7,2
15,1,304,95,2.500877467364797,20,80.0,10,500.0,45.0,2,50.0,1.0,1.0,1.0,7,2
15,1,352,65,0.43960809087636477,19,78.26334380430066,8,0.0,20.0,1,20.0,1.0,1.0,5.0,7,5
15,1,323,65,4.4964625351343654,20,50.61373394517495,8,0.0,40.0,1,0.0,1.0,1.0,1.0,7,2
16,1,190,49,5.606087529187463,18,56.01839617913869,30,100.0,10.0,1,0.0,2.0,1.0,1.0,7,1
15,2,314,60,3.839979603702057,18,50.0,16,250.0,30.0,1,10.0,1.0,1.0,1.0,7,2
16,2,247,70,3.960896227061335,20,20.0,29,213.93,32.0,2,0.0,1.0,1.0,2.0,7,2
15,1,307,48,6.08542836051096,18,20.0,24,1500.0,180.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,50,3.184771963761009,20,62.648597412229975,13,0.0,40.0,1,10.0,1.0,1.0,1.0,7,3
16,2,0,35,1.7543927835848734,20,18.0,30,200.0,30.0,1,15.0,1.0,1.0,1.0,7,2
15,1,0,65,2.886710055045644,18,52.21726049261731,15,150.0,50.0,2,10.0,1.0,1.0,1.0,7,1
16,1,286,29,6.974717586842207,20,56.231834455581144,18,85.0,0.0,1,18.0,1.0,1.0,1.0,7,2
15,1,352,74,14.068385694147706,19,238.45526633727908,11,100.0,45.0,1,35.0,5.0,8.0,15.0,7,15
15,1,159,60,3.967097219376338,18,300.0,13,300.0,35.0,1,15.0,1.0,1.0,2.0,7,2
15,1,252,48,9.084765982435968,20,50.0,10,213.93,26.73,3,15.0,1.0,2.0,6.0,7,6
15,1,4,59,1.0827921606978232,20,52.59434876881522,15,150.0,50.0,2,0.0,1.0,1.0,1.0,7,2
16,7,23,36,1.6455286521771813,18,15.0,6,150.0,26.73,2,25.0,1.0,1.0,1.0,7,2
16,1,109,39,4.214972952626315,20,300.0,23,213.93,14.0,1,19.0,1.0,1.0,1.0,7,2
15,3,160,36,3.7695239223687462,18,50.61373394517495,14,0.0,40.0,2,0.0,1.0,1.0,1.0,7,2
15,1,159,89,2.343772243889049,18,300.0,15,150.0,30.0,2,15.0,1.0,1.0,1.0,7,2
15,1,0,78,1.864792915182921,20,61.481182447203366,13,213.93,26.73,2,20.0,1.0,1.0,1.0,7,2
16,1,362,49,3.8587155419446244,20,60.0,17,500.0,12.0,1,26.0,1.0,1.0,1.0,7,2
15,2,262,82,1.1816134352751584,18,77.38642700723648,21,100.0,35.0,2,25.0,1.0,1.0,2.0,7,4
15,3,0,33,6.183528193864406,18,10.0,12,300.0,26.73,2,7.0,1.0,2.0,2.0,7,4
15,3,0,33,6.262525599657738,18,10.0,12,300.0,26.73,2,7.0,1.0,2.0,2.0,7,4
15,1,3,60,4.282950859083362,20,25.0,16,0.0,25.0,1,20.0,1.0,1.0,1.0,7,2
15,1,0,48,10.84589059491495,18,10.0,10,213.93,25.0,1,0.0,1.0,2.0,3.0,7,3
16,1,363,40,6.426377702658242,18,24.0,22,250.0,20.0,1,10.0,1.0,1.0,1.0,7,2
16,1,328,25,3.5637472171206546,20,90.0,9,213.93,40.0,1,21.0,1.0,1.0,2.0,7,4
16,1,80,29,3.2966698476713563,20,45.77856323996147,33,190.0,44.0,1,0.0,1.0,1.0,1.0,7,1
15,1,221,49,3.574004893265535,18,58.260573405646475,18,800.0,26.73,2,10.0,1.0,1.0,1.0,7,2
15,3,12,67,3.1645004078316754,18,60.0,15,1000.0,26.73,2,10.0,1.0,1.0,2.0,7,2
16,1,153,33,4.259087550362979,18,47.61055272236623,15,0.0,20.0,1,10.0,1.0,1.0,1.0,7,1
15,3,1,65,4.487348325030522,18,68.29989825712653,10,1000.0,35.0,2,7.0,1.0,2.0,3.0,7,3
15,1,58,80,1.8666782367452768,18,130.0,17,500.0,50.0,1,10.0,1.0,1.0,1.0,10,2
15,1,173,86,3.2715770582601285,18,20.0,19,300.0,35.0,2,20.0,1.0,2.0,2.0,7,2
15,1,0,75,7.537804859689538,20,79.18384515041055,15,500.0,80.0,1,30.0,1.0,2.0,2.0,7,2
16,2,312,40,8.059556553807818,20,25.0,11,100.0,10.0,2,15.0,1.0,1.0,1.0,7,2
15,2,147,51,2.8165622071856196,20,51.190435647381875,18,0.0,0.0,2,10.0,1.0,1.0,2.0,7,2
15,1,0,130,4.269787327057756,18,81.40289360908955,14,100.0,25.0,2,15.0,1.5,2.0,2.0,7,4
15,1,310,80,4.43403146858834,20,10.0,14,350.0,50.0,2,20.0,1.0,1.0,1.0,7,2
15,1,216,99,4.030601322280918,18,82.0,19,213.93,45.0,2,20.0,1.0,2.0,3.0,7,6
16,1,365,180,2.799962488809771,18,20.0,18,0.0,45.0,2,0.0,1.0,1.0,1.0,7,2
16,1,28,25,4.414075388239128,18,17.0,15,250.0,25.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,50,3.7459286991763436,18,15.0,16,0.0,20.0,3,15.0,1.0,2.0,5.0,7,5
15,1,362,36,3.4030762829136414,18,25.0,21,1400.0,100.0,1,0.0,1.0,1.0,1.0,7,2
15,2,155,39,5.0126895069233,18,250.0,23,500.0,20.0,2,20.0,1.0,1.0,1.0,7,2
15,1,68,64,1.6081679916059386,18,35.0,20,400.0,40.0,1,15.0,1.0,2.0,3.0,7,5
16,1,0,100,1.4801157263316336,20,10.0,24,200.0,50.0,1,0.0,1.0,1.0,1.0,7,2
15,1,201,65,15.02738892861506,18,56.0,19,100.0,60.0,2,15.0,1.0,1.0,1.0,7,2
15,2,140,70,3.229890141059547,18,35.0,11,250.0,25.0,2,10.0,1.0,1.0,1.0,7,4
15,2,127,85,3.132386943440178,18,65.0,13,300.0,35.0,2,10.0,1.0,1.0,1.0,7,5
15,4,246,65,4.210333244124364,20,10.0,25,213.93,30.0,2,5.0,1.0,1.0,2.0,7,4
15,1,0,75,1.395725409018796,19,53.35176773003822,15,100.0,30.0,2,0.0,1.0,2.0,2.0,7,2
16,7,0,39,1.7693396588499497,18,18.0,9,0.0,0.0,2,20.0,1.0,1.0,1.0,7,2
16,1,330,22,12.59688933694284,20,88.47022717138913,12,150.0,16.0,1,22.0,2.0,1.0,4.0,10,4
16,1,339,51,4.309264719503457,18,11.0,12,213.93,26.73,1,15.0,1.0,1.0,1.0,7,2
16,1,0,29,3.922946026338522,19,50.24556155962571,18,0.0,15.0,1,5.0,1.0,1.0,1.0,7,2
15,1,72,37,1.3195356045492463,19,54.0,15,1000.0,0.0,1,0.0,1.0,2.0,2.0,7,2
15,2,62,50,11.44768523636895,20,55.64987446341327,31,150.0,20.0,1,12.0,1.0,1.0,1.0,8,2
16,1,295,60,8.96204849038716,20,70.32458616123184,12,120.0,50.0,1,20.0,1.0,1.0,3.0,7,3
15,1,1,95,4.320681841704653,18,69.79675464750991,18,800.0,48.0,3,25.0,1.0,1.0,1.0,7,2
16,1,0,59,3.980556191186853,19,48.64416423521684,12,0.0,25.0,1,0.0,1.0,1.0,1.0,7,2
15,3,0,56,4.232375318124077,18,55.74959345030258,11,1000.0,0.0,1,4.0,1.0,2.0,4.0,7,2
15,1,150,48,4.328650046171392,18,58.775201414930415,14,213.93,15.0,1,18.0,1.0,1.0,2.0,7,2
15,1,268,28,6.833974740058824,20,200.0,7,213.93,15.0,1,5.0,1.0,1.0,1.0,7,2
15,1,252,130,3.3232015766965723,18,130.0,27,250.0,60.0,1,25.0,2.0,3.0,5.0,7,5
15,1,339,90,13.15955234186534,20,15.0,9,213.93,40.0,2,30.0,1.0,1.0,1.0,7,2
15,1,254,83,1.2408873773973443,18,71.40805658951291,24,213.93,30.0,2,15.0,1.0,1.0,1.0,7,4
15,1,352,70,12.348444770157876,19,67.52181151348648,25,200.0,40.0,4,0.0,1.0,2.0,2.0,7,4
15,1,0,60,2.145997738410698,20,20.0,15,500.0,80.0,1,20.0,1.0,1.0,1.0,7,2
15,2,5,209,4.344496911874161,18,120.0,19,213.93,26.73,1,0.0,1.5,3.0,5.0,7,5
15,1,0,70,3.5057452610060698,18,90.0,20,350.0,60.0,2,0.0,1.0,1.0,1.0,7,2
16,1,18,44,2.5707771630674023,20,120.0,22,213.93,26.73,1,30.0,1.0,1.0,1.0,7,2
16,1,0,34,3.03815495108353,18,65.61685571956954,17,250.0,35.0,1,12.0,1.5,1.0,2.0,7,2
16,2,243,30,4.121962148482779,20,250.0,12,213.93,15.0,1,10.0,1.0,1.0,1.0,7,3
16,1,0,33,2.7328558673736727,20,200.0,19,200.0,10.0,1,10.0,1.0,1.0,1.0,7,2
15,2,325,95,4.6169337614508095,18,88.41083402614308,14,500.0,50.0,1,10.0,1.0,2.0,6.0,7,6
16,1,286,35,5.956831941983603,19,15.0,27,100.0,26.73,1,40.0,1.0,1.0,1.0,10,2
15,1,50,47,2.9187505575402235,20,50.0,24,500.0,35.0,1,25.0,1.0,1.0,3.0,7,3
15,1,344,189,4.6977297354360585,18,17.0,32,250.0,60.0,4,40.0,1.0,2.0,6.0,7,6
16,1,193,30,0.9628949599763899,18,10.0,7,0.0,20.0,1,0.0,1.0,1.0,1.0,7,1
15,2,93,85,3.4451154344628154,20,60.690072815954025,19,150.0,20.0,1,10.0,1.0,1.0,2.0,7,3
16,1,33,15,4.804721455869837,20,300.0,27,213.93,26.73,1,10.0,1.0,1.0,3.0,7,4
15,1,0,58,1.5890852657919499,20,100.0,13,200.0,26.73,1,0.0,1.0,1.0,1.0,7,2
15,2,146,53,4.604999144788429,18,55.0,13,1000.0,40.0,1,10.0,1.0,1.0,2.0,7,4
16,1,304,45,2.892825731618286,19,12.0,8,213.93,10.0,1,18.0,1.0,1.0,1.0,7,2
16,1,0,35,4.481342632340627,20,15.0,8,213.93,35.0,1,10.0,1.0,1.0,1.0,7,2
15,1,304,65,2.884007105709634,18,42.0,19,100.0,57.0,2,15.0,1.0,1.0,1.0,7,4
15,1,284,65,3.770514521858354,20,10.0,24,213.93,25.0,1,10.0,1.0,1.0,1.0,7,2
15,2,359,125,1.788097011146446,20,45.0,29,213.93,26.73,2,25.0,1.0,1.0,2.0,7,2
16,1,0,45,7.062318968402418,18,60.09046175631116,13,100.0,20.0,1,20.0,1.0,1.0,1.0,7,2
15,1,0,50,1.4955112174561556,18,56.452188339016516,7,500.0,10.0,2,0.0,1.5,1.0,1.0,7,2
15,3,314,75,4.045972381399655,20,40.0,16,213.93,25.0,1,10.0,1.0,0.0,1.0,7,2
15,3,324,75,4.13303916024291,20,60.0,16,213.93,25.0,1,10.0,1.0,1.0,1.0,7,2
15,2,0,73,4.0583331270004415,18,42.0,17,0.0,29.0,1,17.0,1.0,1.0,2.0,7,3
15,1,0,39,1.0162329535239099,18,22.0,6,213.93,26.73,2,5.0,1.0,2.0,2.0,7,4
15,2,0,98,3.4381873520189377,19,71.94780202472148,26,400.0,50.0,1,10.0,1.0,1.0,2.0,7,4
15,1,0,65,1.3539717431456806,19,57.799651561469375,6,0.0,20.0,1,0.0,1.0,2.0,2.0,7,3
15,1,293,80,1.7909878371085286,18,20.0,11,180.0,30.0,2,15.0,1.0,1.0,1.0,7,3
15,1,31,37,5.8717918052274,18,20.0,4,213.93,26.73,1,5.0,1.0,1.0,1.0,7,2
16,1,308,35,4.799609854883638,18,40.0,19,1000.0,20.0,1,15.0,1.5,1.0,1.0,7,2
15,1,0,50,3.219280272417977,18,65.84139369087796,5,213.93,26.73,1,0.0,1.0,2.0,1.0,7,4
16,1,7,35,2.8194580447148985,19,10.0,10,0.0,5.0,1,10.0,1.0,1.0,1.0,7,2
15,2,347,235,3.955999159632553,18,170.0,30,400.0,60.0,4,25.0,2.0,2.0,3.0,7,5
15,1,297,55,5.016981045515591,20,45.0,10,0.0,30.0,2,16.0,1.0,1.0,1.0,7,4
15,2,67,60,2.4109971419199767,18,58.815118329272735,5,500.0,50.0,1,8.0,1.0,1.0,1.0,7,2
16,2,265,46,3.217991605262295,18,51.90739533741669,21,69.0,12.0,1,8.0,1.0,1.0,1.0,7,2
15,1,0,79,1.5213529069587615,18,70.0,16,350.0,25.0,2,18.0,1.0,2.0,2.0,7,4
15,1,0,37,3.2235785528441623,18,63.75254114607233,12,600.0,45.0,1,0.0,1.0,2.0,2.0,7,3
15,1,255,52,5.098434807436117,20,31.0,13,500.0,45.0,2,10.0,1.0,1.0,3.0,7,3
15,2,269,99,4.662133832354414,18,10.0,16,90.0,20.0,3,50.0,1.0,2.0,2.0,7,3
15,1,282,51,22.073213266193996,20,54.0,31,213.93,26.73,1,15.0,1.0,1.0,1.0,7,4
15,1,0,160,3.7667297374580153,18,160.0,26,800.0,75.0,3,45.0,1.0,2.0,3.0,7,5
15,1,11,63,1.980169723339051,18,150.0,24,300.0,50.0,1,10.0,1.0,2.0,4.0,7,4
16,2,37,49,3.66555130157095,20,67.08291300275009,19,213.93,25.0,1,30.0,1.0,1.0,1.0,7,2
16,1,0,40,4.662865903106693,20,50.63582417253926,8,300.0,30.0,1,0.0,1.0,1.0,1.0,7,2
16,2,153,90,5.616666744446528,19,50.0,22,100.0,30.0,3,15.0,1.0,1.0,6.0,7,6
15,1,312,64,3.8074016571260056,20,45.0,17,0.0,29.0,1,18.0,1.0,1.0,2.0,7,3
15,1,214,100,1.2815848192227328,18,50.0,12,0.0,37.0,1,0.0,1.0,0.0,2.0,7,2
15,1,0,64,5.684336144053397,20,72.46060797513522,13,0.0,40.0,4,10.0,1.0,2.0,3.0,7,4
15,1,0,21,3.6481309542789218,19,15.0,5,213.93,25.0,1,5.0,0.5,1.0,1.0,7,1
15,1,30,80,1.0581162678337819,20,95.0,21,0.0,70.0,1,20.0,1.0,2.0,2.0,7,4
15,1,153,38,5.485753005009276,18,50.0,19,1800.0,120.0,2,0.0,1.0,2.0,2.0,7,2
